Country,OECD,Gender,Answer,number,Question,Area
Austria,OECD,Female,Disagree,527,ST42Q03,Math Anxiety
Austria,OECD,Female,Strongly agree,188,ST42Q03,Math Anxiety
Austria,OECD,Female,Strongly disagree,434,ST42Q03,Math Anxiety
Austria,OECD,Female,NA,825,ST42Q03,Math Anxiety
Austria,OECD,Male,Agree,290,ST42Q03,Math Anxiety
Austria,OECD,Male,Disagree,571,ST42Q03,Math Anxiety
Austria,OECD,Male,Strongly agree,132,ST42Q03,Math Anxiety
Austria,OECD,Male,Strongly disagree,558,ST42Q03,Math Anxiety
Austria,OECD,Male,NA,847,ST42Q03,Math Anxiety
Belgium,OECD,Female,Agree,612,ST42Q03,Math Anxiety
Belgium,OECD,Female,Disagree,1323,ST42Q03,Math Anxiety
Belgium,OECD,Female,Strongly agree,285,ST42Q03,Math Anxiety
Belgium,OECD,Female,Strongly disagree,506,ST42Q03,Math Anxiety
Belgium,OECD,Female,NA,1561,ST42Q03,Math Anxiety
Belgium,OECD,Male,Agree,469,ST42Q03,Math Anxiety
Belgium,OECD,Male,Disagree,1260,ST42Q03,Math Anxiety
Belgium,OECD,Male,Strongly agree,194,ST42Q03,Math Anxiety
Belgium,OECD,Male,Strongly disagree,748,ST42Q03,Math Anxiety
Belgium,OECD,Male,NA,1639,ST42Q03,Math Anxiety
Brazil,Non-OECD,Female,Agree,2132,ST42Q03,Math Anxiety
Brazil,Non-OECD,Female,Disagree,2506,ST42Q03,Math Anxiety
Brazil,Non-OECD,Female,Strongly agree,1152,ST42Q03,Math Anxiety
Brazil,Non-OECD,Female,Strongly disagree,535,ST42Q03,Math Anxiety
Brazil,Non-OECD,Female,NA,3850,ST42Q03,Math Anxiety
Brazil,Non-OECD,Male,Agree,1572,ST42Q03,Math Anxiety
Brazil,Non-OECD,Male,Disagree,2501,ST42Q03,Math Anxiety
Brazil,Non-OECD,Male,Strongly agree,728,ST42Q03,Math Anxiety
Brazil,Non-OECD,Male,Strongly disagree,760,ST42Q03,Math Anxiety
Brazil,Non-OECD,Male,NA,3468,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Female,Agree,455,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Female,Disagree,717,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Female,Strongly agree,250,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Female,Strongly disagree,233,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Female,NA,923,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Male,Agree,495,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Male,Disagree,636,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Male,Strongly agree,280,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Male,Strongly disagree,280,ST42Q03,Math Anxiety
Bulgaria,Non-OECD,Male,NA,1013,ST42Q03,Math Anxiety
Canada,OECD,Female,Agree,1955,ST42Q03,Math Anxiety
Canada,OECD,Female,Disagree,2961,ST42Q03,Math Anxiety
Canada,OECD,Female,Strongly agree,954,ST42Q03,Math Anxiety
Canada,OECD,Female,Strongly disagree,1201,ST42Q03,Math Anxiety
Canada,OECD,Female,NA,3872,ST42Q03,Math Anxiety
Canada,OECD,Male,Agree,1655,ST42Q03,Math Anxiety
Canada,OECD,Male,Disagree,2853,ST42Q03,Math Anxiety
Canada,OECD,Male,Strongly agree,687,ST42Q03,Math Anxiety
Canada,OECD,Male,Strongly disagree,1593,ST42Q03,Math Anxiety
Canada,OECD,Male,NA,3813,ST42Q03,Math Anxiety
Chile,OECD,Female,Agree,712,ST42Q03,Math Anxiety
Chile,OECD,Female,Disagree,799,ST42Q03,Math Anxiety
Chile,OECD,Female,Strongly agree,424,ST42Q03,Math Anxiety
Chile,OECD,Female,Strongly disagree,327,ST42Q03,Math Anxiety
Chile,OECD,Female,NA,1250,ST42Q03,Math Anxiety
Chile,OECD,Male,Agree,594,ST42Q03,Math Anxiety
Chile,OECD,Male,Disagree,920,ST42Q03,Math Anxiety
Chile,OECD,Male,Strongly agree,253,ST42Q03,Math Anxiety
Chile,OECD,Male,Strongly disagree,444,ST42Q03,Math Anxiety
Chile,OECD,Male,NA,1133,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Female,Agree,465,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Female,Disagree,962,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Female,Strongly agree,152,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Female,Strongly disagree,175,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Female,NA,883,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Male,Agree,353,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Male,Disagree,884,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Male,Strongly agree,118,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Male,Strongly disagree,339,ST42Q03,Math Anxiety
China-Shanghai,Non-OECD,Male,NA,846,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Female,Agree,552,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Female,Disagree,961,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Female,Strongly agree,263,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Female,Strongly disagree,279,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Female,NA,1056,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Male,Agree,426,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Male,Disagree,964,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Male,Strongly agree,192,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Male,Strongly disagree,371,ST42Q03,Math Anxiety
Chinese Taipei,Non-OECD,Male,NA,982,ST42Q03,Math Anxiety
Colombia,Non-OECD,Female,Agree,1124,ST42Q03,Math Anxiety
Colombia,Non-OECD,Female,Disagree,1120,ST42Q03,Math Anxiety
Colombia,Non-OECD,Female,Strongly agree,412,ST42Q03,Math Anxiety
Colombia,Non-OECD,Female,Strongly disagree,288,ST42Q03,Math Anxiety
Colombia,Non-OECD,Female,NA,1863,ST42Q03,Math Anxiety
Colombia,Non-OECD,Male,Agree,883,ST42Q03,Math Anxiety
Colombia,Non-OECD,Male,Disagree,1059,ST42Q03,Math Anxiety
Colombia,Non-OECD,Male,Strongly agree,330,ST42Q03,Math Anxiety
Colombia,Non-OECD,Male,Strongly disagree,383,ST42Q03,Math Anxiety
Colombia,Non-OECD,Male,NA,1611,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Female,Agree,127,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Female,Disagree,255,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Female,Strongly agree,52,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Female,Strongly disagree,109,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Female,NA,302,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Male,Agree,97,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Male,Disagree,284,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Male,Strongly agree,29,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Male,Strongly disagree,127,ST42Q03,Math Anxiety
Connecticut (USA),Non-OECD,Male,NA,315,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Female,Agree,510,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Female,Disagree,527,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Female,Strongly agree,297,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Female,Strongly disagree,235,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Female,NA,891,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Male,Agree,287,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Male,Disagree,550,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Male,Strongly agree,139,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Male,Strongly disagree,325,ST42Q03,Math Anxiety
Costa Rica,Non-OECD,Male,NA,841,ST42Q03,Math Anxiety
Croatia,Non-OECD,Female,Agree,380,ST42Q03,Math Anxiety
Croatia,Non-OECD,Female,Disagree,757,ST42Q03,Math Anxiety
Croatia,Non-OECD,Female,Strongly agree,182,ST42Q03,Math Anxiety
Croatia,Non-OECD,Female,Strongly disagree,339,ST42Q03,Math Anxiety
Croatia,Non-OECD,Female,NA,822,ST42Q03,Math Anxiety
Croatia,Non-OECD,Male,Agree,384,ST42Q03,Math Anxiety
Croatia,Non-OECD,Male,Disagree,748,ST42Q03,Math Anxiety
Croatia,Non-OECD,Male,Strongly agree,175,ST42Q03,Math Anxiety
Croatia,Non-OECD,Male,Strongly disagree,341,ST42Q03,Math Anxiety
Croatia,Non-OECD,Male,NA,880,ST42Q03,Math Anxiety
Czech Republic,OECD,Female,Agree,291,ST42Q03,Math Anxiety
Czech Republic,OECD,Female,Disagree,913,ST42Q03,Math Anxiety
Czech Republic,OECD,Female,Strongly agree,112,ST42Q03,Math Anxiety
Czech Republic,OECD,Female,Strongly disagree,422,ST42Q03,Math Anxiety
Czech Republic,OECD,Female,NA,942,ST42Q03,Math Anxiety
Czech Republic,OECD,Male,Agree,250,ST42Q03,Math Anxiety
Czech Republic,OECD,Male,Disagree,810,ST42Q03,Math Anxiety
Czech Republic,OECD,Male,Strongly agree,107,ST42Q03,Math Anxiety
Czech Republic,OECD,Male,Strongly disagree,522,ST42Q03,Math Anxiety
Czech Republic,OECD,Male,NA,958,ST42Q03,Math Anxiety
Denmark,OECD,Female,Agree,578,ST42Q03,Math Anxiety
Denmark,OECD,Female,Disagree,1064,ST42Q03,Math Anxiety
Denmark,OECD,Female,Strongly agree,252,ST42Q03,Math Anxiety
Denmark,OECD,Female,Strongly disagree,527,ST42Q03,Math Anxiety
Denmark,OECD,Female,NA,1356,ST42Q03,Math Anxiety
Denmark,OECD,Male,Agree,435,ST42Q03,Math Anxiety
Denmark,OECD,Male,Disagree,1050,ST42Q03,Math Anxiety
Denmark,OECD,Male,Strongly agree,149,ST42Q03,Math Anxiety
Denmark,OECD,Male,Strongly disagree,723,ST42Q03,Math Anxiety
Denmark,OECD,Male,NA,1347,ST42Q03,Math Anxiety
Estonia,OECD,Female,Agree,345,ST42Q03,Math Anxiety
Estonia,OECD,Female,Disagree,819,ST42Q03,Math Anxiety
Estonia,OECD,Female,Strongly agree,157,ST42Q03,Math Anxiety
Estonia,OECD,Female,Strongly disagree,297,ST42Q03,Math Anxiety
Estonia,OECD,Female,NA,791,ST42Q03,Math Anxiety
Estonia,OECD,Male,Agree,287,ST42Q03,Math Anxiety
Estonia,OECD,Male,Disagree,802,ST42Q03,Math Anxiety
Estonia,OECD,Male,Strongly agree,100,ST42Q03,Math Anxiety
Estonia,OECD,Male,Strongly disagree,349,ST42Q03,Math Anxiety
Estonia,OECD,Male,NA,832,ST42Q03,Math Anxiety
Finland,OECD,Female,Agree,294,ST42Q03,Math Anxiety
Finland,OECD,Female,Disagree,1302,ST42Q03,Math Anxiety
Finland,OECD,Female,Strongly agree,113,ST42Q03,Math Anxiety
Finland,OECD,Female,Strongly disagree,1139,ST42Q03,Math Anxiety
Finland,OECD,Female,NA,1522,ST42Q03,Math Anxiety
Finland,OECD,Male,Agree,218,ST42Q03,Math Anxiety
Finland,OECD,Male,Disagree,1296,ST42Q03,Math Anxiety
Finland,OECD,Male,Strongly agree,70,ST42Q03,Math Anxiety
Finland,OECD,Male,Strongly disagree,1237,ST42Q03,Math Anxiety
Finland,OECD,Male,NA,1638,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Female,Agree,156,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Female,Disagree,246,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Female,Strongly agree,119,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Female,Strongly disagree,112,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Female,NA,319,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Male,Agree,145,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Male,Disagree,284,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Male,Strongly agree,56,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Male,Strongly disagree,127,ST42Q03,Math Anxiety
Florida (USA),Non-OECD,Male,NA,332,ST42Q03,Math Anxiety
France,OECD,Female,Agree,571,ST42Q03,Math Anxiety
France,OECD,Female,Disagree,466,ST42Q03,Math Anxiety
France,OECD,Female,Strongly agree,352,ST42Q03,Math Anxiety
France,OECD,Female,Strongly disagree,178,ST42Q03,Math Anxiety
France,OECD,Female,NA,808,ST42Q03,Math Anxiety
France,OECD,Male,Agree,418,ST42Q03,Math Anxiety
France,OECD,Male,Disagree,535,ST42Q03,Math Anxiety
France,OECD,Male,Strongly agree,182,ST42Q03,Math Anxiety
France,OECD,Male,Strongly disagree,273,ST42Q03,Math Anxiety
France,OECD,Male,NA,830,ST42Q03,Math Anxiety
Germany,OECD,Female,Agree,302,ST42Q03,Math Anxiety
Germany,OECD,Female,Disagree,535,ST42Q03,Math Anxiety
Germany,OECD,Female,Strongly agree,164,ST42Q03,Math Anxiety
Germany,OECD,Female,Strongly disagree,387,ST42Q03,Math Anxiety
Germany,OECD,Female,NA,1074,ST42Q03,Math Anxiety
Germany,OECD,Male,Agree,233,ST42Q03,Math Anxiety
Germany,OECD,Male,Disagree,519,ST42Q03,Math Anxiety
Germany,OECD,Male,Strongly agree,108,ST42Q03,Math Anxiety
Germany,OECD,Male,Strongly disagree,468,ST42Q03,Math Anxiety
Germany,OECD,Male,NA,1211,ST42Q03,Math Anxiety
Greece,OECD,Female,Agree,428,ST42Q03,Math Anxiety
Greece,OECD,Female,Disagree,776,ST42Q03,Math Anxiety
Greece,OECD,Female,Strongly agree,210,ST42Q03,Math Anxiety
Greece,OECD,Female,Strongly disagree,291,ST42Q03,Math Anxiety
Greece,OECD,Female,NA,871,ST42Q03,Math Anxiety
Greece,OECD,Male,Agree,358,ST42Q03,Math Anxiety
Greece,OECD,Male,Disagree,715,ST42Q03,Math Anxiety
Greece,OECD,Male,Strongly agree,184,ST42Q03,Math Anxiety
Greece,OECD,Male,Strongly disagree,394,ST42Q03,Math Anxiety
Greece,OECD,Male,NA,898,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Female,Agree,313,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Female,Disagree,795,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Female,Strongly agree,112,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Female,Strongly disagree,178,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Female,NA,763,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Male,Agree,292,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Male,Disagree,850,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Male,Strongly agree,95,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Male,Strongly disagree,385,ST42Q03,Math Anxiety
Hong Kong-China,Non-OECD,Male,NA,887,ST42Q03,Math Anxiety
Hungary,OECD,Female,Agree,267,ST42Q03,Math Anxiety
Hungary,OECD,Female,Disagree,850,ST42Q03,Math Anxiety
Hungary,OECD,Female,Strongly agree,91,ST42Q03,Math Anxiety
Hungary,OECD,Female,Strongly disagree,437,ST42Q03,Math Anxiety
Hungary,OECD,Female,NA,884,ST42Q03,Math Anxiety
Hungary,OECD,Male,Agree,212,ST42Q03,Math Anxiety
Hungary,OECD,Male,Disagree,745,ST42Q03,Math Anxiety
Hungary,OECD,Male,Strongly agree,76,ST42Q03,Math Anxiety
Hungary,OECD,Male,Strongly disagree,478,ST42Q03,Math Anxiety
Hungary,OECD,Male,NA,770,ST42Q03,Math Anxiety
Iceland,OECD,Female,Agree,194,ST42Q03,Math Anxiety
Iceland,OECD,Female,Disagree,521,ST42Q03,Math Anxiety
Iceland,OECD,Female,Strongly agree,101,ST42Q03,Math Anxiety
Iceland,OECD,Female,Strongly disagree,309,ST42Q03,Math Anxiety
Iceland,OECD,Female,NA,614,ST42Q03,Math Anxiety
Iceland,OECD,Male,Agree,156,ST42Q03,Math Anxiety
Iceland,OECD,Male,Disagree,544,ST42Q03,Math Anxiety
Iceland,OECD,Male,Strongly agree,48,ST42Q03,Math Anxiety
Iceland,OECD,Male,Strongly disagree,386,ST42Q03,Math Anxiety
Iceland,OECD,Male,NA,635,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Female,Agree,581,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Female,Disagree,994,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Female,Strongly agree,127,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Female,Strongly disagree,151,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Female,NA,1007,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Male,Agree,576,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Male,Disagree,933,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Male,Strongly agree,154,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Male,Strongly disagree,156,ST42Q03,Math Anxiety
Indonesia,Non-OECD,Male,NA,943,ST42Q03,Math Anxiety
Ireland,OECD,Female,Agree,487,ST42Q03,Math Anxiety
Ireland,OECD,Female,Disagree,810,ST42Q03,Math Anxiety
Ireland,OECD,Female,Strongly agree,200,ST42Q03,Math Anxiety
Ireland,OECD,Female,Strongly disagree,180,ST42Q03,Math Anxiety
Ireland,OECD,Female,NA,868,ST42Q03,Math Anxiety
Ireland,OECD,Male,Agree,405,ST42Q03,Math Anxiety
Ireland,OECD,Male,Disagree,819,ST42Q03,Math Anxiety
Ireland,OECD,Male,Strongly agree,126,ST42Q03,Math Anxiety
Ireland,OECD,Male,Strongly disagree,286,ST42Q03,Math Anxiety
Ireland,OECD,Male,NA,835,ST42Q03,Math Anxiety
Israel,OECD,Female,Agree,416,ST42Q03,Math Anxiety
Israel,OECD,Female,Disagree,678,ST42Q03,Math Anxiety
Israel,OECD,Female,Strongly agree,197,ST42Q03,Math Anxiety
Israel,OECD,Female,Strongly disagree,451,ST42Q03,Math Anxiety
Israel,OECD,Female,NA,1083,ST42Q03,Math Anxiety
Israel,OECD,Male,Agree,271,ST42Q03,Math Anxiety
Israel,OECD,Male,Disagree,585,ST42Q03,Math Anxiety
Israel,OECD,Male,Strongly agree,124,ST42Q03,Math Anxiety
Israel,OECD,Male,Strongly disagree,434,ST42Q03,Math Anxiety
Israel,OECD,Male,NA,816,ST42Q03,Math Anxiety
Italy,OECD,Female,Agree,2436,ST42Q03,Math Anxiety
Italy,OECD,Female,Disagree,4354,ST42Q03,Math Anxiety
Italy,OECD,Female,Strongly agree,1226,ST42Q03,Math Anxiety
Italy,OECD,Female,Strongly disagree,2028,ST42Q03,Math Anxiety
Italy,OECD,Female,NA,5199,ST42Q03,Math Anxiety
Italy,OECD,Male,Agree,2356,ST42Q03,Math Anxiety
Italy,OECD,Male,Disagree,4481,ST42Q03,Math Anxiety
Italy,OECD,Male,Strongly agree,1023,ST42Q03,Math Anxiety
Italy,OECD,Male,Strongly disagree,2572,ST42Q03,Math Anxiety
Italy,OECD,Male,NA,5398,ST42Q03,Math Anxiety
Japan,OECD,Female,Agree,580,ST42Q03,Math Anxiety
Japan,OECD,Female,Disagree,653,ST42Q03,Math Anxiety
Japan,OECD,Female,Strongly agree,557,ST42Q03,Math Anxiety
Japan,OECD,Female,Strongly disagree,175,ST42Q03,Math Anxiety
Japan,OECD,Female,NA,1056,ST42Q03,Math Anxiety
Japan,OECD,Male,Agree,679,ST42Q03,Math Anxiety
Japan,OECD,Male,Disagree,724,ST42Q03,Math Anxiety
Japan,OECD,Male,Strongly agree,491,ST42Q03,Math Anxiety
Japan,OECD,Male,Strongly disagree,306,ST42Q03,Math Anxiety
Japan,OECD,Male,NA,1130,ST42Q03,Math Anxiety
Jordan,Non-OECD,Female,Agree,674,ST42Q03,Math Anxiety
Jordan,Non-OECD,Female,Disagree,807,ST42Q03,Math Anxiety
Jordan,Non-OECD,Female,Strongly agree,398,ST42Q03,Math Anxiety
Jordan,Non-OECD,Female,Strongly disagree,484,ST42Q03,Math Anxiety
Jordan,Non-OECD,Female,NA,1252,ST42Q03,Math Anxiety
Jordan,Non-OECD,Male,Agree,651,ST42Q03,Math Anxiety
Jordan,Non-OECD,Male,Disagree,616,ST42Q03,Math Anxiety
Jordan,Non-OECD,Male,Strongly agree,484,ST42Q03,Math Anxiety
Jordan,Non-OECD,Male,Strongly disagree,298,ST42Q03,Math Anxiety
Jordan,Non-OECD,Male,NA,1374,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Female,Agree,523,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Female,Disagree,1012,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Female,Strongly agree,132,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Female,Strongly disagree,266,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Female,NA,998,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Male,Agree,561,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Male,Disagree,951,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Male,Strongly agree,145,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Male,Strongly disagree,243,ST42Q03,Math Anxiety
Kazakhstan,Non-OECD,Male,NA,977,ST42Q03,Math Anxiety
Korea,OECD,Female,Agree,366,ST42Q03,Math Anxiety
Korea,OECD,Female,Disagree,790,ST42Q03,Math Anxiety
Korea,OECD,Female,Strongly agree,149,ST42Q03,Math Anxiety
Korea,OECD,Female,Strongly disagree,258,ST42Q03,Math Anxiety
Korea,OECD,Female,NA,779,ST42Q03,Math Anxiety
Korea,OECD,Male,Agree,401,ST42Q03,Math Anxiety
Korea,OECD,Male,Disagree,837,ST42Q03,Math Anxiety
Korea,OECD,Male,Strongly agree,141,ST42Q03,Math Anxiety
Korea,OECD,Male,Strongly disagree,411,ST42Q03,Math Anxiety
Korea,OECD,Male,NA,901,ST42Q03,Math Anxiety
Latvia,Non-OECD,Female,Agree,395,ST42Q03,Math Anxiety
Latvia,Non-OECD,Female,Disagree,796,ST42Q03,Math Anxiety
Latvia,Non-OECD,Female,Strongly agree,99,ST42Q03,Math Anxiety
Latvia,Non-OECD,Female,Strongly disagree,174,ST42Q03,Math Anxiety
Latvia,Non-OECD,Female,NA,724,ST42Q03,Math Anxiety
Latvia,Non-OECD,Male,Agree,349,ST42Q03,Math Anxiety
Latvia,Non-OECD,Male,Disagree,675,ST42Q03,Math Anxiety
Latvia,Non-OECD,Male,Strongly agree,113,ST42Q03,Math Anxiety
Latvia,Non-OECD,Male,Strongly disagree,216,ST42Q03,Math Anxiety
Latvia,Non-OECD,Male,NA,765,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Female,Agree,22,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Female,Disagree,36,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Female,Strongly agree,7,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Female,Strongly disagree,22,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Female,NA,51,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Male,Agree,12,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Male,Disagree,46,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Male,Strongly agree,8,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Male,Strongly disagree,36,ST42Q03,Math Anxiety
Liechtenstein,Non-OECD,Male,NA,53,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Female,Agree,393,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Female,Disagree,470,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Female,Strongly agree,166,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Female,Strongly disagree,495,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Female,NA,759,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Male,Agree,360,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Male,Disagree,511,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Male,Strongly agree,156,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Male,Strongly disagree,510,ST42Q03,Math Anxiety
Lithuania,Non-OECD,Male,NA,798,ST42Q03,Math Anxiety
Luxembourg,OECD,Female,Agree,441,ST42Q03,Math Anxiety
Luxembourg,OECD,Female,Disagree,598,ST42Q03,Math Anxiety
Luxembourg,OECD,Female,Strongly agree,222,ST42Q03,Math Anxiety
Luxembourg,OECD,Female,Strongly disagree,412,ST42Q03,Math Anxiety
Luxembourg,OECD,Female,NA,908,ST42Q03,Math Anxiety
Luxembourg,OECD,Male,Agree,391,ST42Q03,Math Anxiety
Luxembourg,OECD,Male,Disagree,592,ST42Q03,Math Anxiety
Luxembourg,OECD,Male,Strongly agree,193,ST42Q03,Math Anxiety
Luxembourg,OECD,Male,Strongly disagree,563,ST42Q03,Math Anxiety
Luxembourg,OECD,Male,NA,938,ST42Q03,Math Anxiety
Macao-China,Non-OECD,Female,Agree,464,ST42Q03,Math Anxiety
Macao-China,Non-OECD,Female,Disagree,855,ST42Q03,Math Anxiety
Macao-China,Non-OECD,Female,Strongly agree,164,ST42Q03,Math Anxiety
Macao-China,Non-OECD,Female,Strongly disagree,244,ST42Q03,Math Anxiety
Macao-China,Non-OECD,Female,NA,877,ST42Q03,Math Anxiety
